# nthreads     rate
    116         53.9
    116         49.9
    116         48.9
    116         49.9
    116         56.9
    116         42.9
    116         61.8
    116         41.9
    116         56.9
    116         46.9
    116         46.9
    116         57.9
    116         42.9
    116         52.9
    124         47.4
    124         66.8
    124         42.9
    124         57.9
    124         54.9
    124         52.9
    124         46.9
    124         54.9
    124         52.9
    124         55.9
    124         55.9
    124         50.9
    124         51.9
    124         48.9
    124         57.9
    132         50.4
    132         56.9
    132         57.9
    132         47.9
    132         64.8
    132         46.9
    132         65.8
    132         50.9
    132         63.8
    132         44.9
    132         60.9
    132         55.9
    132         53.9
    132         62.8
    132         48.9
    140         54.9
    140         56.8
    140         60.8
    140         50.9
    140         59.8
    140         55.8
    140         56.8
    140         57.8
    140         57.8
    140         55.8
    140         57.8
    140         51.9
    140         67.8
    140         53.8
    140         64.8
    148         54.8
    148         59.8
    148         48.9
    148         70.8
    148         56.8
    148         59.8
    148         54.8
    148         52.8
    148         71.8
    148         52.8
    148         56.8
    148         58.8
    148         58.8
    148         55.8
    148         61.8
    156         53.7
    156         61.8
    156         62.8
    156         52.9
    156         58.9
    156         58.9
    156         66.8
    156         45.9
    156         71.8
    156         52.9
    156         58.8
    156         67.8
    156         48.9
    156         67.8
    156         54.9
    164         56.3
    164         67.8
    164         57.8
    164         52.8
    164         65.8
    164         54.8
    164         67.8
    164         54.8
    164         60.8
    164         58.8
    164         65.8
    164         51.8
    164         64.8
    164         61.8
    164         49.8
    172         60.8
    172         55.8
    172         71.8
    172         54.8
    172         54.8
    172         68.8
    172         66.8
    172         50.8
    172         61.8
    172         64.8
    172         53.8
    172         63.8
    172         63.8
    172         60.8
    172         60.8
    180         60.3
    180         57.8
    180         68.8
    180         59.8
    180         63.8
    180         59.8
    180         56.8
    180         61.8
    180         56.8
    180         69.8
    180         46.8
    180         71.8
    180         58.8
    180         62.8
    180         62.8
    188         61.8
    188         54.8
    188         57.8
    188         69.8
    188         59.8
    188         59.8
    188         58.8
    188         67.8
    188         56.8
    188         73.7
    188         55.8
    188         57.8
    188         69.8
    188         54.8
    188         67.8
    196         59.2
    196         66.8
    196         69.8
    196         54.8
    196         65.8
    196         59.8
    196         66.8
    196         61.8
    196         61.8
    196         58.8
    196         66.8
    196         61.8
    196         57.8
    196         70.8
    196         62.8
    204         59.9
    204         69.8
    204         58.8
    204         67.8
    204         54.8
    204         76.8
    204         55.8
    204         60.8
    204         66.8
    204         71.8
    204         52.8
    204         68.8
    204         71.8
    204         61.8
    204         56.8
    212         64.3
    212         69.8
    212         58.8
    212         71.8
    212         53.8
    212         63.8
    212         70.8
    212         62.8
    212         60.8
    212         65.8
    212         66.8
    212         64.8
    212         60.8
    212         47.9
    212         62.8
    220         69.7
    220         54.8
    220         73.8
    220         66.8
    220         56.8
    220         53.8
    220         71.7
    220         66.8
    220         60.8
    220         65.8
    220         59.8
    220         63.8
    220         71.8
    220         62.8
    220         69.8
    228         61.8
    228         46.9
    228         87.7
    228         70.8
    228         47.9
    228         64.8
    228         78.8
    228         58.8
    228         62.8
    228         67.8
    228         55.8
    228         75.8
    228         75.7
    228         52.8
    228         63.8
    236         68.1
    236         54.8
    236         64.8
    236         63.8
    236         63.8
    236         74.7
    236         66.8
    236         56.8
    236         63.8
    236         66.8
    236         63.8
    236         72.7
    236         62.8
    236         69.8
    236         53.8
    244         65.4
    244         62.8
    244         67.8
    244         64.8
    244         64.8
    244         67.8
    244         62.8
    244         64.8
    244         48.9
    244         58.8
    244         50.8
    244         79.8
    244         69.8
    244         50.8
    244         59.8
    252         63.3
    252         59.8
    252         63.8
    252         70.8
    252         73.8
    252         63.8
    252         75.8
    252         56.8
    252         65.8
    252         55.8
    252         58.8
    252         61.8
    252         56.8
    252         66.8
    252         43.9
    260         58.3
    260         58.9
    260         66.8
    260         71.8
    260         62.8
    260         61.8
    260         61.8
    260         53.8
    260         61.8
    260         55.8
    260         58.8
    260         47.9
    260         65.8
    260         71.8
    260         63.8
    268         63.3
    268         64.8
    268         72.8
    268         56.8
    268         67.8
    268         62.8
    268         69.8
    268         59.8
    268         63.8
    268         71.8
    268         53.8
    268         61.8
    268         57.8
    268         61.8
    268         50.8
